Drugid;Navn;Lægemiddelform;Styrketekst;AktiveSubstanser;MftIndehaver;ATC-kode;Godkendt procedure;Godkendt rolle;Registreringsdato;Er i Medicinpriser;;
52610062097;China-Oel;orale dråber;;PEBERMYNTEOLIE;Hübner Naturarzneimittel GmbH;A03A;Natur;DKMA;23-02-1999;Nej;;
28105613015;"Chloramphenicol ""Pharmathen""";øjendråber, opløsning;5 mg/ml;CHLORAMPHENICOL;Pharmathen S.A.;S01AA01;Decentral procedure;RMS;08-03-2017;Nej;;
28104640610;Chloromed;oralt pulver;150 mg/g;Chlortetracyclinhydrochlorid;Univet Limited;QJ01AA03;Decentral procedure;CMS;03-12-2010;Ja;;
28106373719;"Cholecalciferol ""Strides""";kapsler, bløde;20 mikrogram;Cholecalciferol;Strides Pharma (Cyprus) Limited;A11CC05;MRP;CMS;24-03-2022;Nej;;
28103439802;Cholestagel;filmovertrukne tabletter;625 mg;Colesevelamhydrochlorid;CHEPLAPHARM Arzneimittel GmbH;C10AC04;Central;MOD;10-03-2004;Ja;;
28105031712;Cholib;filmovertrukne tabletter;145 mg + 20 mg;FENOFIBRAT, SIMVASTATIN;Mylan Ireland Limited;C10BA04;Central;MOD;26-08-2013;Nej;;
28105031812;Cholib;filmovertrukne tabletter;145 mg/40 mg;FENOFIBRAT, SIMVASTATIN;Mylan Ireland Limited;C10BA04;Central;MOD;26-08-2013;Nej;;
28100915777;Chorulon Vet.;pulver og solvens til injektionsvæske, opløsning;1.500 IE;CHORIONGONADOTROPIN;Intervet International B.V.;QG03GA01;National;DKMA;02-02-1984;Ja;;
28103464501;Cialis;filmovertrukne tabletter;10 mg;TADALAFIL;Eli Lilly Netherland B.V.;G04BE08;Central;MOD;12-11-2002;Ja;;
28103274801;Cialis;filmovertrukne tabletter;20 mg;TADALAFIL;Eli Lilly Netherland B.V.;G04BE08;Central;MOD;12-11-2002;Ja;;
28104084207;Cialis;filmovertrukne tabletter;2,5 mg;TADALAFIL;Eli Lilly Netherland B.V.;G04BE08;Central;MOD;20-06-2007;Ja;;
28104084307;Cialis;filmovertrukne tabletter;5 mg;TADALAFIL;Eli Lilly Netherland B.V.;G04BE08;Central;MOD;20-06-2007;Ja;;
28105556514;Ciambra;pulver til koncentrat til infusionsvæske, opløsning;100 mg;Pemetrexeddinatrium;Menarini International Operation Luxembourg S.A.;L01BA04;Central;MOD;02-12-2015;Nej;;
28105556614;Ciambra;pulver til koncentrat til infusionsvæske, opløsning;500 mg;Pemetrexeddinatrium;Menarini International Operation Luxembourg S.A.;L01BA04;Central;MOD;02-12-2015;Nej;;
28106506320;Cibinqo;filmovertrukne tabletter;100 mg;Abrocitinib;Pfizer Europe MA EEIG;D11AH08;Central;MOD;09-12-2021;Ja;;
28106506420;Cibinqo;filmovertrukne tabletter;200 mg;Abrocitinib;Pfizer Europe MA EEIG;D11AH08;Central;MOD;09-12-2021;Ja;;
28106506220;Cibinqo;filmovertrukne tabletter;50 mg;Abrocitinib;Pfizer Europe MA EEIG;D11AH08;Central;MOD;09-12-2021;Ja;;
28106387720;Ciclomex;filmovertrukne tabletter;75+20 mikrogram;Ethinylestradiol, GESTODEN;Exeltis Healthcare S.L;G03AA10;MRP;CMS;23-05-2022;Nej;;
28106463720;Ciclomex;filmovertrukne tabletter;75+30 mikrogram;Ethinylestradiol, GESTODEN;Exeltis Healthcare S.L;G03AA10;MRP;CMS;23-05-2022;Nej;;
28106338519;"Cidofovir ""Macure""";koncentrat til infusionsvæske, opløsning;75 mg/ml;Cidofovirdihydrat;Macure Pharma ApS;J05AB12;Decentral procedure;CMS;19-10-2021;Ja;;
28103076399;Cifin;filmovertrukne tabletter;100 mg;CIPROFLOXACINHYDROCHLORID, VANDFRIT;STADA Arzneimittel AG;J01MA02;MRP;RMS;21-12-1999;Nej;;
28103076499;Cifin;filmovertrukne tabletter;250 mg;CIPROFLOXACINHYDROCHLORID, VANDFRIT;STADA Arzneimittel AG;J01MA02;MRP;RMS;21-12-1999;Ja;;
28103076599;Cifin;filmovertrukne tabletter;500 mg;CIPROFLOXACINHYDROCHLORID, VANDFRIT;STADA Arzneimittel AG;J01MA02;MRP;RMS;21-12-1999;Ja;;
28103076699;Cifin;filmovertrukne tabletter;750 mg;CIPROFLOXACINHYDROCHLORID, VANDFRIT;STADA Arzneimittel AG;J01MA02;MRP;RMS;21-12-1999;Ja;;
28103080599;Ciflox;øredråber, suspension;10+2 mg/ml;CIPROFLOXACINHYDROCHLORID, VANDFRIT, HYDROCORTISON;Novartis Healthcare A/S;S02CA03;National;DKMA;14-05-1999;Ja;;
28106427620;Cifoban;infusionsvæske, opløsning;136 mmol/l;Natriumcitratdihydrat;Fresenius Medical Care Deutschland GmbH;B05ZB;Decentral procedure;CMS;08-07-2022;Nej;;
28105854416;Cildar;tabletter;10 mg;EZETIMIB;Medochemie Hellas S.A.;C10AX09;Decentral procedure;RMS;06-10-2017;Nej;;
28104897611;Cilodex;øredråber, suspension;3+1 mg/ml;CIPROFLOXACINHYDROCHLORID (monohydrat), DEXAMETHASON;InfectoPharm GmbH;S02CA06;Decentral procedure;CMS;08-08-2012;Ja;;
28106753622;Cilodex;øredråber, suspension;3+1 mg/ml;CIPROFLOXACINHYDROCHLORID (monohydrat), DEXAMETHASON;Nordic Prime ApS;S02CA06;Par-Imp;DKMA;20-04-2022;Ja;;
28105661015;Ciloxadex;øredråber, suspension;3+1 mg/ml;CIPROFLOXACINHYDROCHLORID (monohydrat), DEXAMETHASON;2care4 ApS;S02CA06;Par-Imp;DKMA;22-09-2015;Ja;;
28105964817;Ciloxadex;øredråber, suspension;3+1 mg/ml;CIPROFLOXACINHYDROCHLORID (monohydrat), DEXAMETHASON;Orifarm A/S;S02CA06;Par-Imp;DKMA;25-07-2017;Ja;;
28101507192;Ciloxan;øjendråber, opløsning;3 mg/ml;CIPROFLOXACINHYDROCHLORID, VANDFRIT;Novartis Healthcare A/S;S01AE03;National;DKMA;03-05-1994;Ja;;
28105559315;Ciloxan;øjendråber, opløsning;3 mg/ml;CIPROFLOXACINHYDROCHLORID, VANDFRIT;Orifarm A/S;S01AE03;Par-Imp;DKMA;25-02-2015;Nej;;
28103169700;Ciloxan;øjensalve;3 mg/g;CIPROFLOXACINHYDROCHLORID, VANDFRIT;Novartis Healthcare A/S;S01AE03;National;DKMA;30-04-2002;Ja;;
28103222201;Ciloxan;øredråber, opløsning;3 mg/ml;CIPROFLOXACINHYDROCHLORID, VANDFRIT;Novartis Healthcare A/S;S02AA15;National;DKMA;08-05-2002;Ja;;
28105250313;Ciloxan;øredråber, opløsning;3 mg/ml;CIPROFLOXACINHYDROCHLORID, VANDFRIT;2care4 ApS;S02AA15;Par-Imp;DKMA;13-08-2014;Ja;;
28105456814;Ciloxan;øredråber, opløsning;3 mg/ml;CIPROFLOXACINHYDROCHLORID, VANDFRIT;Paranova Danmark A/S;S02AA15;Par-Imp;DKMA;08-12-2014;Ja;;
28105468214;Ciloxan;øredråber, opløsning;3 mg/ml;CIPROFLOXACINHYDROCHLORID, VANDFRIT;Orifarm A/S;S02AA15;Par-Imp;DKMA;08-12-2014;Ja;;
28106708421;Ciloxan;øredråber, opløsning;3 mg/ml;CIPROFLOXACINHYDROCHLORID, VANDFRIT;Nordic Prime ApS;S02AA15;Par-Imp;DKMA;20-05-2022;Ja;;
28106778022;Ciloxan;øredråber, opløsning;3 mg/ml;CIPROFLOXACINHYDROCHLORID, VANDFRIT;Epione Medicine ApS;S02AA15;Par-Imp;DKMA;25-05-2022;Ja;;
28104621509;Cimalgex;tyggetabletter;30 mg;Cimicoxib;Vetoquinol S.A.;QM01AH93;Central;MOD;18-02-2011;Ja;;
28104621609;Cimalgex;tyggetabletter;80 mg;Cimicoxib;Vetoquinol S.A.;QM01AH93;Central;MOD;18-02-2011;Ja;;
28104621409;Cimalgex;tyggetabletter;8 mg;Cimicoxib;Vetoquinol S.A.;QM01AH93;Central;MOD;18-02-2011;Ja;;
28104364708;Cimzia;injektionsvæske, opløsning;200 mg;Certolizumab Pegol;UCB Pharma S.A.;L04AB05;Central;MOD;01-10-2009;Ja;;
28105888416;Cimzia;injektionsvæske, opløsning i fyldt pen;200 mg;Certolizumab Pegol;UCB Pharma S.A.;L04AB05;Central;MOD;15-09-2016;Ja;;
28105967017;Cimzia;injektionsvæske, opløsning i kassette til dosisdispenser;200 mg/ml;Certolizumab Pegol;UCB Pharma S.A.;L04AB05;Central;MOD;16-06-2017;Nej;;
28105796216;"Cinacalcet ""Accord""";filmovertrukne tabletter;30 mg;Cinacalcethydrochlorid;Accord Healthcare B.V.;H05BX01;MRP;CMS;09-11-2016;Nej;;
28105796316;"Cinacalcet ""Accord""";filmovertrukne tabletter;60 mg;Cinacalcethydrochlorid;Accord Healthcare B.V.;H05BX01;MRP;CMS;09-11-2016;Nej;;
28105796416;"Cinacalcet ""Accord""";filmovertrukne tabletter;90 mg;Cinacalcethydrochlorid;Accord Healthcare B.V.;H05BX01;MRP;CMS;09-11-2016;Nej;;
28106220819;"Cinacalcet ""Accordpharma""";filmovertrukne tabletter;30 mg;Cinacalcethydrochlorid;Accord Healthcare S.L.U.;H05BX01;Central;MOD;03-04-2020;Ja;;
28106220919;"Cinacalcet ""Accordpharma""";filmovertrukne tabletter;60 mg;Cinacalcethydrochlorid;Accord Healthcare S.L.U.;H05BX01;Central;MOD;03-04-2020;Ja;;
28106221019;"Cinacalcet ""Accordpharma""";filmovertrukne tabletter;90 mg;Cinacalcethydrochlorid;Accord Healthcare S.L.U.;H05BX01;Central;MOD;03-04-2020;Ja;;
28106099418;"Cinacalcet ""Amarox""";filmovertrukne tabletter;30 mg;Cinacalcethydrochlorid;Amarox Pharma B.V.;H05BX01;Decentral procedure;CMS;09-06-2020;Nej;;
28106099518;"Cinacalcet ""Amarox""";filmovertrukne tabletter;60 mg;Cinacalcethydrochlorid;Amarox Pharma B.V.;H05BX01;Decentral procedure;CMS;09-06-2020;Nej;;
28106099618;"Cinacalcet ""Amarox""";filmovertrukne tabletter;90 mg;Cinacalcethydrochlorid;Amarox Pharma B.V.;H05BX01;Decentral procedure;CMS;09-06-2020;Nej;;
28106101318;"Cinacalcet ""Aristo""";filmovertrukne tabletter;30 mg;Cinacalcethydrochlorid;Aristo Pharma GmbH;H05BX01;Decentral procedure;CMS;28-06-2019;Nej;;
28106101418;"Cinacalcet ""Aristo""";filmovertrukne tabletter;60 mg;Cinacalcethydrochlorid;Aristo Pharma GmbH;H05BX01;Decentral procedure;CMS;28-06-2019;Nej;;
28106101518;"Cinacalcet ""Aristo""";filmovertrukne tabletter;90 mg;Cinacalcethydrochlorid;Aristo Pharma GmbH;H05BX01;Decentral procedure;CMS;28-06-2019;Nej;;
28106559220;"Cinacalcet ""Glenmark""";filmovertrukne tabletter;30 mg;Cinacalcethydrochlorid;Glenmark Arzneimittel GmbH;H05BX01;Decentral procedure;CMS;20-06-2022;Nej;;
28106559420;"Cinacalcet ""Glenmark""";filmovertrukne tabletter;60 mg;Cinacalcethydrochlorid;Glenmark Arzneimittel GmbH;H05BX01;Decentral procedure;CMS;20-06-2022;Nej;;
28106559520;"Cinacalcet ""Glenmark""";filmovertrukne tabletter;90 mg;Cinacalcethydrochlorid;Glenmark Arzneimittel GmbH;H05BX01;Decentral procedure;CMS;20-06-2022;Nej;;
28105552015;"Cinacalcet ""Mylan""";filmovertrukne tabletter;30 mg;Cinacalcethydrochlorid;Mylan Pharmaceuticals Limited;H05BX01;Central;MOD;19-11-2015;Nej;;
28105552115;"Cinacalcet ""Mylan""";filmovertrukne tabletter;60 mg;Cinacalcethydrochlorid;Mylan Pharmaceuticals Limited;H05BX01;Central;MOD;19-11-2015;Nej;;
28105552215;"Cinacalcet ""Mylan""";filmovertrukne tabletter;90 mg;Cinacalcethydrochlorid;Mylan Pharmaceuticals Limited;H05BX01;Central;MOD;19-11-2015;Nej;;
28106060118;"Cinacalcet ""Orion""";filmovertrukne tabletter;30 mg;Cinacalcethydrochlorid;Orion Corporation;H05BX01;Decentral procedure;CMS;14-12-2018;Nej;;
28106060218;"Cinacalcet ""Orion""";filmovertrukne tabletter;60 mg;Cinacalcethydrochlorid;Orion Corporation;H05BX01;Decentral procedure;CMS;14-12-2018;Nej;;
28106060318;"Cinacalcet ""Orion""";filmovertrukne tabletter;90 mg;Cinacalcethydrochlorid;Orion Corporation;H05BX01;Decentral procedure;CMS;14-12-2018;Ja;;
28106455820;"Cinacalcet ""Sandoz""";filmovertrukne tabletter;30 mg;Cinacalcethydrochlorid;Sandoz A/S;H05BX01;MRP;CMS;23-10-2020;Ja;;
28106455920;"Cinacalcet ""Sandoz""";filmovertrukne tabletter;60 mg;Cinacalcethydrochlorid;Sandoz A/S;H05BX01;MRP;CMS;23-10-2020;Ja;;
28106456020;"Cinacalcet ""Sandoz""";filmovertrukne tabletter;90 mg;Cinacalcethydrochlorid;Sandoz A/S;H05BX01;MRP;CMS;23-10-2020;Nej;;
28106084418;"Cinacalcet ""Sigillata""";filmovertrukne tabletter;30 mg;Cinacalcethydrochlorid;Sigillata Limited;H05BX01;Decentral procedure;RMS;28-01-2019;Nej;;
28106084518;"Cinacalcet ""Sigillata""";filmovertrukne tabletter;60 mg;Cinacalcethydrochlorid;Sigillata Limited;H05BX01;Decentral procedure;RMS;28-01-2019;Nej;;
28106084618;"Cinacalcet ""Sigillata""";filmovertrukne tabletter;90 mg;Cinacalcethydrochlorid;Sigillata Limited;H05BX01;Decentral procedure;RMS;28-01-2019;Nej;;
28106087818;"Cinacalcet ""Stada""";filmovertrukne tabletter;30 mg;Cinacalcethydrochlorid;STADA Arzneimittel AG;H05BX01;Decentral procedure;CMS;20-02-2019;Ja;;
28106087918;"Cinacalcet ""Stada""";filmovertrukne tabletter;60 mg;Cinacalcethydrochlorid;STADA Arzneimittel AG;H05BX01;Decentral procedure;CMS;20-02-2019;Ja;;
28106088018;"Cinacalcet ""Stada""";filmovertrukne tabletter;90 mg;Cinacalcethydrochlorid;STADA Arzneimittel AG;H05BX01;Decentral procedure;CMS;20-02-2019;Ja;;
28105497814;"Cinacalcet ""Teva""";filmovertrukne tabletter;30 mg;Cinacalcethydrochlorid;Teva B.V.;H05BX01;Decentral procedure;CMS;21-01-2016;Ja;;
28105497914;"Cinacalcet ""Teva""";filmovertrukne tabletter;60 mg;Cinacalcethydrochlorid;Teva B.V.;H05BX01;Decentral procedure;CMS;21-01-2016;Ja;;
28105498014;"Cinacalcet ""Teva""";filmovertrukne tabletter;90 mg;Cinacalcethydrochlorid;Teva B.V.;H05BX01;Decentral procedure;CMS;21-01-2016;Ja;;
28105634315;Cinqaero;koncentrat til infusionsvæske, opløsning;10 mg/ml;Reslizumab;Teva B.V.;R03DX08;Central;MOD;16-08-2016;Ja;;
28104682710;Cinryze;pulver og solvens til injektionsvæske, opløsning;500 enheder;C1-esterase inhibitor, human;Takeda Manufacturing Austria AG;B06AC01;Central;MOD;15-06-2011;Ja;;
28106726322;Cipotanor;salve;50 mikrog/g+0,5 mg/g;BETAMETHASON, Calcipotriol;Nordic Prime ApS;D05AX52;Par-Imp;DKMA;05-04-2022;Ja;;
28103340802;Cipralex;filmovertrukne tabletter;10 mg;ESCITALOPRAM;H. Lundbeck A/S;N06AB10;MRP;CMS;23-05-2002;Ja;;
28103340902;Cipralex;filmovertrukne tabletter;15 mg;ESCITALOPRAM;H. Lundbeck A/S;N06AB10;MRP;CMS;23-05-2002;Ja;;
28103341102;Cipralex;filmovertrukne tabletter;20 mg;ESCITALOPRAM;H. Lundbeck A/S;N06AB10;MRP;CMS;23-05-2002;Ja;;
28103340702;Cipralex;filmovertrukne tabletter;5 mg;ESCITALOPRAM;H. Lundbeck A/S;N06AB10;MRP;CMS;23-05-2002;Ja;;
28104127507;Cipralex;orale dråber, opløsning;20 mg/ml;Escitalopramoxalat;H. Lundbeck A/S;N06AB10;MRP;CMS;28-08-2007;Ja;;
28105437714;Cipralex;orale dråber, opløsning;20 mg/ml;Escitalopramoxalat;Paranova Danmark A/S;N06AB10;Par-Imp;DKMA;12-09-2014;Ja;;
28105602615;Cipralex;orale dråber, opløsning;20 mg/ml;Escitalopramoxalat;Orifarm A/S;N06AB10;Par-Imp;DKMA;02-07-2015;Ja;;
28101324888;Cipramil;filmovertrukne tabletter;10 mg;CITALOPRAMHYDROBROMID;H. Lundbeck A/S;N06AB04;National;DKMA;30-01-1989;Ja;;
28101324988;Cipramil;filmovertrukne tabletter;20 mg;CITALOPRAMHYDROBROMID;H. Lundbeck A/S;N06AB04;National;DKMA;30-01-1989;Ja;;
28101916897;Cipramil;filmovertrukne tabletter;30 mg;CITALOPRAMHYDROBROMID;H. Lundbeck A/S;N06AB04;National;DKMA;09-03-1998;Ja;;
28101325088;Cipramil;filmovertrukne tabletter;40 mg;CITALOPRAMHYDROBROMID;H. Lundbeck A/S;N06AB04;National;DKMA;30-01-1989;Ja;;
28103192400;"Ciprofloxacin ""Actavis""";filmovertrukne tabletter;250 mg;CIPROFLOXACINHYDROCHLORID, VANDFRIT;Actavis Group PTC ehf.;J01MA02;MRP;RMS;08-02-2001;Ja;;
28103192500;"Ciprofloxacin ""Actavis""";filmovertrukne tabletter;500 mg;CIPROFLOXACINHYDROCHLORID, VANDFRIT;Actavis Group PTC ehf.;J01MA02;MRP;RMS;08-02-2001;Ja;;
28103192600;"Ciprofloxacin ""Actavis""";filmovertrukne tabletter;750 mg;CIPROFLOXACINHYDROCHLORID, VANDFRIT;Actavis Group PTC ehf.;J01MA02;MRP;RMS;08-02-2001;Nej;;
28103874805;"Ciprofloxacin ""Fresenius Kabi""";infusionsvæske, opløsning;2 mg/ml;CIPROFLOXACIN;Fresenius Kabi AB;J01MA02;MRP;CMS;07-08-2006;Ja;;
28103309401;"Ciprofloxacin ""HEXAL""";filmovertrukne tabletter;250 mg;CIPROFLOXACIN;Hexal A/S;J01MA02;MRP;CMS;06-05-2002;Nej;;
28103309501;"Ciprofloxacin ""HEXAL""";filmovertrukne tabletter;500 mg;CIPROFLOXACIN;Hexal A/S;J01MA02;MRP;CMS;06-05-2002;Ja;;
28103309601;"Ciprofloxacin ""HEXAL""";filmovertrukne tabletter;750 mg;CIPROFLOXACIN;Hexal A/S;J01MA02;MRP;CMS;06-05-2002;Ja;;
28103939406;"Ciprofloxacin ""Krka""";filmovertrukne tabletter;250 mg;CIPROFLOXACINHYDROCHLORID (monohydrat);Krka Sverige AB;J01MA02;MRP;CMS;07-11-2006;Ja;;
28103939506;"Ciprofloxacin ""Krka""";filmovertrukne tabletter;500 mg;CIPROFLOXACINHYDROCHLORID (monohydrat);Krka Sverige AB;J01MA02;MRP;CMS;07-11-2006;Ja;;
28103939606;"Ciprofloxacin ""Krka""";filmovertrukne tabletter;750 mg;CIPROFLOXACINHYDROCHLORID (monohydrat);Krka Sverige AB;J01MA02;MRP;CMS;07-11-2006;Ja;;
28103995506;"Ciprofloxacin ""Navamedic""";infusionsvæske, opløsning;2 mg/ml;CIPROFLOXACIN;Navamedic ASA;J01MA02;MRP;CMS;06-08-2007;Ja;;
28105813416;"Ciprofloxacin ""Orion""";filmovertrukne tabletter;250 mg;CIPROFLOXACINHYDROCHLORID (monohydrat);Orion Corporation;J01MA02;MRP;CMS;21-11-2016;Ja;;
28105813516;"Ciprofloxacin ""Orion""";filmovertrukne tabletter;500 mg;CIPROFLOXACINHYDROCHLORID, VANDFRIT;Orion Corporation;J01MA02;MRP;CMS;21-11-2016;Ja;;
28105813616;"Ciprofloxacin ""Orion""";filmovertrukne tabletter;750 mg;CIPROFLOXACINHYDROCHLORID, VANDFRIT;Orion Corporation;J01MA02;MRP;CMS;21-11-2016;Ja;;
28103734704;"Ciprofloxacin ""Pharmathen""";filmovertrukne tabletter;250 mg;CIPROFLOXACINHYDROCHLORID (monohydrat);Pharmathen S.A.;J01MA02;MRP;RMS;02-10-2006;Nej;;
28103734804;"Ciprofloxacin ""Pharmathen""";filmovertrukne tabletter;500 mg;CIPROFLOXACINHYDROCHLORID (monohydrat);Pharmathen S.A.;J01MA02;Decentral procedure;RMS;02-10-2006;Nej;;
28103734904;"Ciprofloxacin ""Pharmathen""";filmovertrukne tabletter;750 mg;CIPROFLOXACINHYDROCHLORID (monohydrat);Pharmathen S.A.;J01MA02;MRP;RMS;02-10-2006;Nej;;
28103138800;"Ciprofloxacin ""Ratiopharm""";filmovertrukne tabletter;100 mg;CIPROFLOXACIN;ratiopharm GmbH;J01MA02;MRP;RMS;10-07-2000;Nej;;
28103138900;"Ciprofloxacin ""Ratiopharm""";filmovertrukne tabletter;250 mg;CIPROFLOXACIN;ratiopharm GmbH;J01MA02;MRP;RMS;10-07-2000;Nej;;
28103139000;"Ciprofloxacin ""Ratiopharm""";filmovertrukne tabletter;500 mg;CIPROFLOXACIN;ratiopharm GmbH;J01MA02;MRP;RMS;10-07-2000;Nej;;
28103139100;"Ciprofloxacin ""Ratiopharm""";filmovertrukne tabletter;750 mg;CIPROFLOXACIN;ratiopharm GmbH;J01MA02;MRP;RMS;10-07-2000;Nej;;
28105045312;Ciqorin;kapsler, bløde;100 mg;CICLOSPORIN;Teva B.V.;L04AD01;Decentral procedure;CMS;27-09-2013;Ja;;
28105045012;Ciqorin;kapsler, bløde;10 mg;CICLOSPORIN;Teva B.V.;L04AD01;Decentral procedure;CMS;27-09-2013;Nej;;
28105045112;Ciqorin;kapsler, bløde;25 mg;CICLOSPORIN;Teva B.V.;L04AD01;Decentral procedure;CMS;27-09-2013;Ja;;
28105045212;Ciqorin;kapsler, bløde;50 mg;CICLOSPORIN;Teva B.V.;L04AD01;Decentral procedure;CMS;27-09-2013;Ja;;
28103864105;Circadin;depottabletter;2 mg;MELATONIN;Neurim Pharmaceuticals EEC Limit;N05CH01;Central;MOD;29-06-2007;Ja;;
28106463320;CircoMax;injektionsvæske, emulsion;;Porcint Circovirus rekombinant type 1 som udtrykker Porcint Circovirus type 2 ORF2-protein, inaktiv.;Zoetis Belgium SA;QI09AA07;Central;RAP;11-01-2022;Nej;;
28106463420;CircoMax;injektionsvæske, emulsion;;Porcint circovirus type 2b (PCV2b) stamme Rm antigen (inaktiveret);Zoetis Belgium SA;QI09AA07;Central;RAP;11-01-2022;Nej;;
28106328019;CircoMax Myco;injektionsvæske, emulsion;;Mycoplasma hyopneumoniae, stamme P-5722-3, antigen, inaktiveret, Porcint circovirus type 2, subunit antigen ORF2, Porcint circovirus type 2b (PCV2b) stamme Rm antigen (inaktiveret);Zoetis Belgium SA;QI09AL08;Central;RAP;09-12-2020;Ja;;
28103881605;Circovac;emulsion og suspension til injektionsvæske, emulsion;;Porcint Circovirus type 2, stamme 1010 (inaktiveret);CEVA-Phylaxia Co. Ltd.;QI09AA07;Central;MOD;21-06-2007;Ja;;
28106328919;"Cisatracurium ""Accordpharma""";injektions-/infusionsvæske, opløsning;2 mg/ml;CISATRACURIUMBESILAT;Accord Healthcare B.V.;M03AC11;MRP;CMS;10-03-2020;Nej;;
28104672810;"Cisatracurium ""Fresenius Kabi""";injektions-/infusionsvæske, opløsning;2 mg/ml;CISATRACURIUMBESILAT;Fresenius Kabi AB;M03AC11;Decentral procedure;CMS;14-07-2011;Nej;;
28106613921;"Cisatracurium ""Kalceks""";injektions-/infusionsvæske, opløsning;2 mg/ml;CISATRACURIUMBESILAT;Kalceks AS;M03AC11;MRP;CMS;06-07-2021;Nej;;
28101068981;Cisordinol;filmovertrukne tabletter;10 mg;ZUCLOPENTHIXOLDIHYDROCHLORID;H. Lundbeck A/S;N05AF05;National;DKMA;07-12-1982;Ja;;
28101068881;Cisordinol;filmovertrukne tabletter;2 mg;ZUCLOPENTHIXOLDIHYDROCHLORID;H. Lundbeck A/S;N05AF05;National;DKMA;07-12-1982;Ja;;
28101068581;Cisordinol;orale dråber, opløsning;20 mg/ml;ZUCLOPENTHIXOLDIHYDROCHLORID;H. Lundbeck A/S;N05AF05;National;DKMA;07-12-1982;Ja;;
28101227785;Cisordinol-Acutard;injektionsvæske, opløsning;50 mg/ml;ZUCLOPENTHIXOLACETAT;H. Lundbeck A/S;N05AF05;National;DKMA;03-06-1986;Ja;;
28100673375;Cisordinol Depot;injektionsvæske, opløsning;200 mg/ml;ZUCLOPENTHIXOLDECANOAT;H. Lundbeck A/S;N05AF05;National;DKMA;30-03-1977;Ja;;
28101901197;Cisordinol Depot;injektionsvæske, opløsning;200 mg/ml;ZUCLOPENTHIXOLDECANOAT;Orifarm A/S;N05AF05;Par-Imp;DKMA;17-09-1997;Nej;;
28105007312;Cisordinol Depot;injektionsvæske, opløsning;200 mg/ml;ZUCLOPENTHIXOLDECANOAT;2care4 ApS;N05AF05;Par-Imp;DKMA;23-03-2012;Ja;;
28101288686;Cisordinol Depot;injektionsvæske, opløsning;500 mg/ml;ZUCLOPENTHIXOLDECANOAT;H. Lundbeck A/S;N05AF05;National;DKMA;27-01-1988;Ja;;
28104441908;"Cisplatin ""Accord""";koncentrat til infusionsvæske, opløsning;1 mg/ml;CISPLATIN;Accord Healthcare B.V.;L01XA01;Decentral procedure;CMS;18-08-2010;Ja;;
28103261301;"Cisplatin ""Ebewe""";koncentrat til infusionsvæske, opløsning;1 mg/ml;CISPLATIN;Ebewe Pharma Ges.m.b.H. Nfg. KG;L01XA01;MRP;CMS;26-11-2001;Ja;;
28101944297;"Cisplatin ""Pfizer""";koncentrat til infusionsvæske, opløsning;1 mg/ml;CISPLATIN;Pfizer ApS;L01XA01;National;DKMA;27-12-1999;Nej;;
28105233713;"Citalopram ""Jubilant""";filmovertrukne tabletter;10 mg;CITALOPRAMHYDROBROMID;Jubilant Pharmaceuticals nv;N06AB04;Decentral procedure;CMS;12-06-2014;Nej;;
28105233813;"Citalopram ""Jubilant""";filmovertrukne tabletter;20 mg;CITALOPRAMHYDROBROMID;Jubilant Pharmaceuticals nv;N06AB04;Decentral procedure;CMS;12-06-2014;Nej;;
28105233913;"Citalopram ""Jubilant""";filmovertrukne tabletter;30 mg;CITALOPRAMHYDROBROMID;Jubilant Pharmaceuticals nv;N06AB04;Decentral procedure;CMS;12-06-2014;Ja;;
28105234013;"Citalopram ""Jubilant""";filmovertrukne tabletter;40 mg;CITALOPRAMHYDROBROMID;Jubilant Pharmaceuticals nv;N06AB04;Decentral procedure;CMS;12-06-2014;Nej;;
28103431102;"Citalopram ""Mylan""";filmovertrukne tabletter;10 mg;CITALOPRAMHYDROBROMID;Mylan AB;N06AB04;MRP;CMS;26-02-2003;Ja;;
28103431202;"Citalopram ""Mylan""";filmovertrukne tabletter;20 mg;CITALOPRAMHYDROBROMID;Mylan AB;N06AB04;MRP;CMS;26-02-2003;Nej;;
28103553303;"Citalopram ""Mylan""";filmovertrukne tabletter;30 mg;CITALOPRAMHYDROBROMID;Mylan AB;N06AB04;MRP;CMS;06-02-2004;Ja;;
28103553403;"Citalopram ""Mylan""";filmovertrukne tabletter;40 mg;CITALOPRAMHYDROBROMID;Mylan AB;N06AB04;MRP;CMS;06-02-2004;Ja;;
28103525403;"Citalopram ""Orifarm""";filmovertrukne tabletter;10 mg;CITALOPRAMHYDROBROMID;Orifarm Generics A/S;N06AB04;MRP;RMS;08-06-2005;Ja;;
28103525503;"Citalopram ""Orifarm""";filmovertrukne tabletter;20 mg;CITALOPRAMHYDROBROMID;Orifarm Generics A/S;N06AB04;MRP;RMS;08-06-2005;Nej;;
28103525603;"Citalopram ""Orifarm""";filmovertrukne tabletter;30 mg;CITALOPRAMHYDROBROMID;Orifarm Generics A/S;N06AB04;MRP;RMS;08-06-2005;Nej;;
28103525703;"Citalopram ""Orifarm""";filmovertrukne tabletter;40 mg;CITALOPRAMHYDROBROMID;Orifarm Generics A/S;N06AB04;MRP;RMS;08-06-2005;Nej;;
